hash,blockchain,transaction_type,amount,wallet_address,date,fee_crypto,fee_crypto_symbol,fee_usd,usd_ils_rate,fee_ils_standard,fee_ils_markup_6pct,crypto_amount_sent,error
0x6964a34ebe09b2f3efb77c4a540eef889562989241a7e6ce6173c0ee03ee37bf,USDT-ERC20,send,5.131349,0x0b623f44979f7131ce90b68dbc23f54af417aae8,2024-02-21,0.00132895,ETH,3.32,3.679,12.22,12.96,5.131349,
0882420af548f372da6aca946779d61126bd21a167f6ac4b0b066248b749ed07,BTC,send,2.91719464,bc1qux2d0egyyalcq2d55zjwkd74208r5dqk7htzek,2024-02-21,5.267e-05,BTC,2.37,3.679,8.72,9.24,2.91719464,
0x882aa2ec9cdeff655f91d1253835d86473d65e24ec2212e70f198eeee99c7482,ETH,send,0.043625,0xd293fbd2fb066fd955aa90492923686f91d05188,2024-02-21,0.00062398,ETH,1.56,3.679,5.74,6.08,0.043625,
0x9c2ac94f85b99282a9ecc2ec3e67317c8bd1ecd22c41ce12974e09828a4988dc,USDT-ERC20,send,1029.738312,0xef3a8a35399427b59f9c1ab3b47e62ec3e01feed,2024-02-21,0.002078,ETH,5.2,3.679,19.11,20.26,1029.738312,
0x205f3ea864cce891829b20e439bbb14580754b7688b5e517af5c1aab3a8fd4fe,ETH,send,0.017483,0x7516d98df6a1fa198cb58947b52f263746cee679,2024-02-21,0.00063753,ETH,1.59,3.679,5.86,6.22,0.017483,
0xea0d553d0bc2b2427c860a25e8ba76427a15a4be0233ddd702f8e8bbece66875,USDT-ERC20,send,923.797008,0xd14feec8bb86b1eea246d1d47b046f3cf4ab70c9,2024-02-21,0.0014971,ETH,3.74,3.679,13.77,14.6,923.797008,
0x96695d061ceb7771ef5436426bad3e1f3d405b837dd402f7894a080517e54fb5,USDT-ERC20,send,359.254392,0x6857944ff7f7135b8e4f04e36715a59fd7331fb1,2024-02-21,0.00207434,ETH,5.19,3.679,19.08,20.22,359.254392,
0x1c3d3dc5a29c78b89afc88d799ab0dc5d33b27bc3dc8514037e7fd362b8f30b8,USDT-ERC20,send,179.632264,0xbdf37748fa45e9ef606d3ee8bcbe54aebdd89949,2024-02-21,0.00209027,ETH,5.23,3.679,19.23,20.38,179.632264,
d7b7c9c77367c7551545f1fd956cd68c91c7bd0459b57bc75e71c133856e193f,BTC,send,0.02741193,bc1qm3lcvdzwl477atxpszfvrd9ktysl9uw692sc9l,2024-02-21,3.107e-05,BTC,1.4,3.679,5.14,5.45,0.02741193,
0x77c2021152db52414a7cdb360af80a38e265996616ebabbf748c2833fbb999d6,ETH,send,0.226418,0xc2c92e6235c5d353adb65389efc66071dba04095,2024-02-21,0.00071761,ETH,1.79,3.679,6.6,7.0,0.226418,
0x31aab536783cd0a4a87a57dc2f95d880cb55497a6c49fa5dfee9da916ef9cb46,ETH,send,0.001744,0xabc0d6bbd292ac43cf15203fe13d31a083984f09,2024-02-21,0.00069485,ETH,1.74,3.679,6.39,6.77,0.001744,
0xb214bbfbe35e555af06b23fd97ae920b7cc35b098920c889c2ba70890f04de7f,ETH,send,0.051946,0x03b219c8d930258cba306f8cfe8994e8afdc1963,2024-02-20,0.0009994,ETH,2.5,3.656,9.13,9.68,0.051946,
0xa017d5c3d06c27de28b4f6ca4c190f993d697846461f243b2e824d576246f306,USDT-ERC20,send,565.166228,0x4b7de2717e3b0c56610b97326c07f58fc556d131,2024-02-20,0.00299043,ETH,7.48,3.656,27.33,28.97,565.166228,
0x85221bc13f3368a21c054c8adb0b647a0cf9ff12df71dfc9e7f2e9ca94c70512,USDT-ERC20,send,565.166228,0xdcd773254a687d7bc19b9c5b9594cca5c2046edd,2024-02-20,0.00257529,ETH,6.44,3.656,23.54,24.95,565.166228,
d3d466280b403a66c6582ab260e8e6f0d241ff3fd942d53182ae194506bfc496,BTC,send,0.28113028,bc1q0y9arzsgsqsrmvj76a4ve2f3ym4hf452s6sed0,2024-02-20,3.13e-05,BTC,1.41,3.656,5.15,5.46,0.28113028,
0x31ca9dbb16182923b582bbc4e8897a0ce2b61540b15702c1fa51b1640ecaf413,ETH,send,0.004417,0x0138fbf98e00341fe8c7fc2302218f52943d1959,2024-02-20,0.00094478,ETH,2.36,3.656,8.64,9.15,0.004417,
0xc2a7286af0662667a489bcc4226b15265f42174076dc1240e60fbbc0c968a2a1,USDT-ERC20,send,565.13865,0x468176e4c6a9f894edec7d5da04e881648dc50c3,2024-02-20,0.00171179,ETH,4.28,3.656,15.65,16.58,565.13865,
0x2ce64b20719cf82e6100c9224e5dd4cea5b2fc82a1f83dc8a921722362dba515,USDT-ERC20,send,1078.848389,0x9eacca731ad40264b4be6605b72bb2f23ac9304c,2024-02-20,0.00182557,ETH,4.56,3.656,16.69,17.69,1078.848389,
0x677e77bf2222f8f351affc99c42ed77f59d17507745b46a098166eeea421b841,ETH,send,0.035524,0xb3c05257e64bc46abf9dcc5ece4bc3747b219bb1,2024-02-20,0.00093478,ETH,2.34,3.656,8.54,9.06,0.035524,
53bfdf3b432b61e36a5e5607617a03c23905103781acaabb5d4c5388dec4f4bd,BTC,send,0.00218992,bc1qdzssmqvfsfcsnunx68uhv54jge5742zckq9agj,2024-02-20,3.108e-05,BTC,1.4,3.656,5.11,5.42,0.00218992,
0x56bf6693e267a4a675f0d6f11746f7963a705c8796604589ad68a1f06e3706ff,USDT-ERC20,send,205.484376,0xde8e13cc546379d89ff4f4e6d2b4cf650f4ff308,2024-02-20,0.00160567,ETH,4.01,3.656,14.68,15.56,205.484376,
f258e0dc894e7d28dc279c8436d5967a5f6c7360b454f53e90bd43f071d2706a,BTC,send,0.31430758,bc1q3xvpv3x88uz26cndg7ljmt2wyzydcg6k4sww8q,2024-02-20,5.355e-05,BTC,2.41,3.656,8.81,9.34,0.31430758,
0x10a10087fe930ef65a08456ed535e54550f999919d9ac50b2035306b673a1f65,USDT-ERC20,send,51.366476,0x01b9abc5ff376851270f50ee69ea77bd987c3ec1,2024-02-20,0.00184402,ETH,4.61,3.656,16.85,17.87,51.366476,
0x5a1aa74f9a588ec4fb54cb0b1e6409401eadb4297537820d1644bfb0ac69f7e7,ETH,send,0.026372,0x161ac2c2c1321fb0e91254aa90ebc938047ebebc,2024-02-20,0.0008133,ETH,2.03,3.656,7.43,7.88,0.026372,
0xac9c2780cbd26b1a072a24ef1ad75596c021699b1fc91f40a623d8ef88a552d1,USDT-ERC20,send,179.988375,0x4f6c65d3a79ba0b5dbda6e1956d42a4766789a61,2024-02-20,0.00184944,ETH,4.62,3.656,16.9,17.92,179.988375,
0x77493f63b1751f34771b5021fe2d18aad53bfac722504d7f99168ed6bd00c3b3,USDT-ERC20,send,411.402,0x3cd3af4c1f4600830dbaf63d8e803d951f737c6b,2024-02-20,0.00183519,ETH,4.59,3.656,16.77,17.78,411.402,
2442c9650fd70c128b3d63e2ecc3684c308f25ec1d329d5ceec632da6c4b7f2e,BTC,send,0.31859113,bc1q27amy4t9zvaemvvrcsq8snyrm8tn95mt0g7qwg,2024-02-20,3.857e-05,BTC,1.74,3.656,6.35,6.73,0.31859113,
0x6a177527d0c15bcb39d1521d9bc0040c8e04dd020f4de1ff97d0b5ebc3194698,USDT-ERC20,send,51.419696,0x784a1a1d371ad4a82c91734aead4b8c237f2a15a,2024-02-20,0.00187398,ETH,4.68,3.656,17.13,18.16,51.419696,
0x123e431d991835ccb0f12129b47eabf4f604a61d61859d8b31c2bf2bb2032f01,USDT-ERC20,send,30.852135,0xd2246de48d309adbebd58ef72abff5f2dbf687c3,2024-02-20,0.0018406,ETH,4.6,3.656,16.82,17.83,30.852135,
0x9b6c1767904a16d82c15a55610897dceba502c17afe55050b10c69cc37100fef,ETH,send,0.263745,0xc0a77e88d329bfb3a3900bb4bf04f91a19c77b3d,2024-02-20,0.00084512,ETH,2.11,3.656,7.72,8.19,0.263745,
0xd0b1e9d83794010b84b1539eb905d8cbf9c702e130c8dd8972325a35235d9a86,USDT-ERC20,send,694.219464,0x7c1b56964642daf12492c2df18201478a2b91858,2024-02-20,0.00183458,ETH,4.59,3.656,16.77,17.77,694.219464,
0x8a88866910b8ff6dfb434ed697f93d4dd817b387609299c854418b5f1451d8fa,USDT-ERC20,send,668.414825,0x6861d0e381d4f53a5910753bf3ab091293b9d415,2024-02-20,0.00289451,ETH,7.24,3.656,26.46,28.04,668.414825,
0x30fc78b5ddaab688176d7ef4f5a22c3cee9f2c84b762e97a43a5a5ff66d2687e,ETH,send,0.017585,0x0e84c5dfcee182f74577de07a9affe265f606645,2024-02-20,0.00097805,ETH,2.45,3.656,8.94,9.48,0.017585,
998c997e1a8164cd5dd03604d10da89ea2e7b553957059032092ace59439494d,BTC,send,0.01448509,bc1qu7t5pxnnaz7kmms5g9pmwrgwc8uw8jwkkdclzm,2024-02-20,3.791e-05,BTC,1.71,3.656,6.24,6.61,0.01448509,
0xbda79021e586bb80092c8b0e286eb37fb55b7a0485ff68b19b5f6b119738e5c2,USDT-ERC20,send,308.518182,0xde8e13cc546379d89ff4f4e6d2b4cf650f4ff308,2024-02-20,0.00288847,ETH,7.22,3.656,26.4,27.98,308.518182,
0x216c35a9a702d011e6c1468c74e879604417aa710af064fc253179aac4f9091a,USDT-ERC20,send,102.840452,0xa810fe2ab6ccc1943551cfae174a9436ae5a6835,2024-02-20,0.00302105,ETH,7.55,3.656,27.61,29.27,102.840452,
0x1819f16273af660e05b1a51174a78a47b96374a56b27b5dbbf0ac17e819dc725,USDT-ERC20,send,1015.630415,0xf7c997078c0e46382d82a1167b21db2c97d0fc0f,2024-02-20,0.00353184,ETH,8.83,3.656,32.28,34.22,1015.630415,
0371099863af4a1ec032ca80733316dbe9ff197f8fd42bbfd421a1ffd168e45b,BTC,send,0.03673033,bc1qwszahwfvs5j3ky278sduydrc0sx6eprmyrzsq0,2024-02-20,5.267e-05,BTC,2.37,3.656,8.67,9.19,0.03673033,
0x443fe7fdeaa5033b9ae23299f6c2c79ec479c4035e3af5d149ca59996fc33c3f,USDT-ERC20,send,360.435509,0x4d7da7f035b85c71a47f72a0742d02851d9a64e9,2024-02-20,0.0034073,ETH,8.52,3.656,31.14,33.01,360.435509,
d9ae775df897c4c13598188c5584dc3e53c71a8de71cbdd6db1bbc59950587cb,BTC,send,2.92661498,bc1qx7a8sez4rydtpt6c9fgdm8kfsn3hrjy354e980,2024-02-20,8.066e-05,BTC,3.63,3.656,13.27,14.07,2.92661498,
0xd15e53c3bf1307ea9f9cb86cbbb4e87218c2fa0de551462f6867f4ec1451d8e0,USDT-ERC20,send,772.32999,0x91549056008a3c42e62333f16ac336a9c38e5eb3,2024-02-20,0.00361092,ETH,9.03,3.656,33.0,34.98,772.32999,
0x421994f8e1145f1e2e7ee575f2113454b78c2c31fe740cf6fa30e02fa837ddca,ETH,send,0.02643,0xb2bfc55b411d310b9ff1f4d961041458b76d1fe9,2024-02-20,0.00159133,ETH,3.98,3.656,14.54,15.42,0.02643,
0xf46b7c20521ec965c13296f42b8951dc6c8792021ffb1fa7b050d1c9de643ae9,USDT-ERC20,send,952.579558,0x665b908943f886958ce0cdfcb5efc8beed347f01,2024-02-20,0.00483764,ETH,12.09,3.656,44.22,46.87,952.579558,
c04259e06b71f0853c975af686c15c0355b1910deead00eec0c7bf0178f31208,BTC,send,0.02228926,bc1q69vglwmtuznuwsjn4cyz3gfk0z52j477q294nn,2024-02-20,4.474e-05,BTC,2.01,3.656,7.36,7.8,0.02228926,
0xbaca4723f533f1d46fdf295555f51d1c0fdfd2d2df91e50bb484d1adca94d121,ETH,send,0.079047,0x44f29982f827e873b052b93983c4a804539a1a8c,2024-02-20,0.00124598,ETH,3.11,3.656,11.39,12.07,0.079047,
989a48db608d3823876776271c4ee38c86639aab2c350ebc708c3b1bd1b6c644,BTC,send,3.01125564,bc1qsalc0qnrg5lukwey599wa4kqdgkrzwyz9q9xff,2024-02-20,9.762e-05,BTC,4.39,3.656,16.06,17.02,3.01125564,
0x16175137631990a266e5b2b2f4809ad99d65c6983b9e0f798cf8ce000366c54f,ETH,send,0.008735,0x858b40d2d49bb0ac274b2e34fbed371a9d1590ac,2024-02-20,0.0013642,ETH,3.41,3.656,12.47,13.22,0.008735,
0x04a43c8559cbeb03ac495138cb759f8ee765e683a52fb8fa109d3ac380b66293,USDT-ERC20,send,218.837532,0xf1c45ed7d0a315419fe86daf965331b9d8f4a677,2024-02-20,0.00299082,ETH,7.48,3.656,27.34,28.98,218.837532,
0xfa21737061258bad14147304f954fc25a5c3610bea616e25edfdaa48f126ac91,USDT-ERC20,send,1288.3377,0xf1c45ed7d0a315419fe86daf965331b9d8f4a677,2024-02-20,0.00411128,ETH,10.28,3.656,37.58,39.83,1288.3377,
0xb7373fbc2d07df797dd94c0e6e868668a832fb671d0a2e73559b715bcdad9828,ETH,send,0.086803,0x44f29982f827e873b052b93983c4a804539a1a8c,2024-02-20,0.00134209,ETH,3.36,3.656,12.27,13.0,0.086803,
0x4ef42903de44b71f3c7b6c69768fb7ce4e77e7474e68d8eb68c0cecc476e2dfc,USDT-ERC20,send,1185.249293,0x9401fbb433b994187bf925c1564cf307ee20d727,2024-02-20,0.00454315,ETH,11.36,3.656,41.52,44.02,1185.249293,
0x1eb5c8a74591648be582ed289adbf82a1355109b35426258ebc2c8285d33093f,USDT-ERC20,send,1056.406961,0xea995a826d99cab1bc86f99024bbdf7ff4fc15fb,2024-02-20,0.00437634,ETH,10.94,3.656,40.0,42.4,1056.406961,
0x235f558df5a3ca5fbcf5c9209e65b0ee545af0d05206f7fd89f9fc8f59a3d08a,USDT-ERC20,send,283.40873,0x9d310f49d5fec2f6a753f688f3e8b592baabd28a,2024-02-20,0.00327101,ETH,8.18,3.656,29.9,31.69,283.40873,
0x2f3e17acc50e5788224d83e15a816ba0e1e8322c1f13b8135072ca62e67ba13e,USDT-ERC20,send,25.766023,0x795d2d4d1e5306de863baed64a35088dcc7590f2,2024-02-20,0.00277746,ETH,6.94,3.656,25.39,26.91,25.766023,
0x24a48b11dba104ae7faccfab1b1325adb9794b4bb63f523261389c401736ce62,USDT-ERC20,send,103.065954,0x9867eb16d917320066945da93712a89f8368dc9f,2024-02-20,0.00277191,ETH,6.93,3.656,25.34,26.86,103.065954,
0x01c107509253e2f78c4fcdb43291c02caf4d83c775baf81c1b345525f4408092,USDT-ERC20,send,566.886111,0x9867eb16d917320066945da93712a89f8368dc9f,2024-02-20,0.00261744,ETH,6.54,3.656,23.92,25.36,566.886111,
0xbef750da07722f02bb1533eef2a866524eebd1a89cc288935f14fabcb13986b6,ETH,send,0.02076,0x5e35cb3f918eb1f37c5916371b634f1eacd379c2,2024-02-20,0.00121589,ETH,3.04,3.656,11.11,11.78,0.02076,
0x77e7655e018f8d8dfdaa66ac328eec2bb4888ecccdb166964a9d37b4e7e67c03,ETH,send,0.06055,0xfcb9a06dc21441a967e170fcea3a34f97636aff2,2024-02-20,0.00124071,ETH,3.1,3.656,11.34,12.02,0.06055,
0x5c8f85eb8759f18b565877a7df1b751a9f0063f625cde3b8bb7226bb5e82c06d,ETH,send,0.169869,0xdbd23f10e67e49dc3e88dcaf092687e89d323ff0,2024-02-20,0.00124222,ETH,3.11,3.656,11.35,12.04,0.169869,
0xb7286110e557315238564c95c04dcb7343336e0e7980ab81e773790a303df58f,USDT-ERC20,send,1288.377525,0x9867eb16d917320066945da93712a89f8368dc9f,2024-02-20,0.00315898,ETH,7.9,3.656,28.87,30.61,1288.377525,
0x55193c5ab63dbc7eac7ee6d9e3af41178209a705e735c745e10c28eedcd0ee68,USDT-ERC20,send,25.766023,0x3229778cc1f68a33b601f426271ea0ff57fe52ce,2024-02-20,0.0025993,ETH,6.5,3.656,23.76,25.18,25.766023,
0x2e6b26e3f0e0d537f5db180151a7dfa645b7c15a6cdb23b747688f16bf3680cd,ETH,send,0.432225,0xfeb80717aafb06ab592a1eb6def059a0373e28e1,2024-02-20,0.00113804,ETH,2.85,3.656,10.4,11.03,0.432225,
0xe84adfc9d52a75f6f4a6a28aa010d54de163cf6eb4b71b592a2a0a2a640e7b60,ETH,send,0.42955,0xfeb80717aafb06ab592a1eb6def059a0373e28e1,2024-02-20,0.00127599,ETH,3.19,3.656,11.66,12.36,0.42955,
0xb87338da3bff4606a82fff95142ac83f475a33bdbc2ff0bc37482322bdc3d368,ETH,send,0.017209,0x9b5d250d7b109d84fc5cf35f98adef33c5641ae5,2024-02-20,0.00111311,ETH,2.78,3.656,10.17,10.78,0.017209,
9ac96fb313062a2b82517235217558fb216227205cad3a06f87c40442acd9730,BTC,send,0.3330257,bc1qklgmgulmmaelwfejf8h9sntla5hpxm244z9d8t,2024-02-20,3.791e-05,BTC,1.71,3.656,6.24,6.61,0.3330257,
0x2b19d08d4ad4511b6a3f343f6a88f3decfb8b08b1786b09122f6322d236da67f,ETH,send,0.370058,0x5faed6f738b083327a394ed2b7205d3bf06d1e55,2024-02-20,0.00106075,ETH,2.65,3.656,9.7,10.28,0.370058,
0xa8c1f50817901ad011ea22df52fa0ec31064c4d6b44961de5faddf513786d83f,ETH,send,0.001722,0x91d5800deea8d85c6e555611f694dcdd7dce7aca,2024-02-20,0.00089779,ETH,2.24,3.656,8.21,8.7,0.001722,
0xf638f14b7edd8a4d4e5db0e831dac32a33213160e33adbd6e6681109046974db,ETH,send,0.02581,0xca44080793f542c21daf940bc54c0943a50a70ba,2024-02-20,0.00092923,ETH,2.32,3.656,8.49,9.0,0.02581,
0x455a2289b1f0d5a3178aa7b0b6c90f69292fbdd4f55e8c1720db7c7cceb75dc6,USDT-ERC20,send,87.599062,0xdba1b596e59bfbfa967edb75273c49d4071eed09,2024-02-20,0.00359931,ETH,9.0,3.656,32.9,34.87,87.599062,
0xdff68a4f6540824d0d464f6edf39c31bd80dbb6427ad5b5a3b41c267f1613374,ETH,send,0.005223,0x91d5800deea8d85c6e555611f694dcdd7dce7aca,2024-02-20,0.00100013,ETH,2.5,3.656,9.14,9.69,0.005223,
3a07d745e0ef073e3b08db4880475a5fab7c47600974803c70dffebb3bca52fd,BTC,send,2.98384543,bc1qxy6vrvpffhj9fslwh3cx9j5mtdnv7k2lqr3w2k,2024-02-20,8.198e-05,BTC,3.69,3.656,13.49,14.3,2.98384543,
0x6da3f63a0fa75e593a770705f67f428b4898a86b732b233272b188f9ee2d8a4f,USDT-ERC20,send,155.020734,0x57119887daab6fd9268594fe9b5828931bdef57d,2024-02-20,0.00282749,ETH,7.07,3.656,25.84,27.39,155.020734,
0x49466b36de9f482cfd2f32af080cc2b657b10048cc37478c1730b63eb1fe99d7,ETH,send,0.097009,0xfebc1d56f29bd8c866f3227e50087bd6d1c44240,2024-02-20,0.00101226,ETH,2.53,3.656,9.25,9.81,0.097009,
0xc1034b1ce3db4ec943d331542f2e16e6f042cc67729b2334337f6291be627b36,ETH,send,0.211656,0x1f530e70e79ceb7b8484d1cecc8fc0d90efbc3ac,2024-02-20,0.0009592,ETH,2.4,3.656,8.77,9.29,0.211656,
bdb72b69b085fc100d3d2c5d5f13c7753f654680a253908beab6663b989579c3,BTC,send,0.00210665,bc1q7gm320d5389y09a3zra7hfl2rp257pj828ekx8,2024-02-20,3.108e-05,BTC,1.4,3.656,5.11,5.42,0.00210665,
0x11a8c14f67c89c26de3e6835c4688957fe55a517716693bcece55b331c6e3225,USDT-ERC20,send,800.923889,0x2ac80cf1670ee9728cf779707c2c95d2d1da36ca,2024-02-20,0.00236679,ETH,5.92,3.656,21.63,22.93,800.923889,
0x068d611ccef01f94a0b6dcb8bebdb4793280d58dec9c37530ee44f3a613cbc6d,ETH,send,0.17536,0x803bcc66df7ee5ad207d888c57c227aa7e421cce,2024-02-20,0.00093302,ETH,2.33,3.656,8.53,9.04,0.17536,
0x4030ca00df919b47f5f9e53fb3276f6534266ec60ae870d8d6905b508da25822,USDT-ERC20,send,103.346354,0xc60562d5db64cc6335a49c407a35d4c4520ce56a,2024-02-20,0.00268552,ETH,6.71,3.656,24.55,26.02,103.346354,
10848552c1fb8dfcc429ca9fd814f3d5e80f294d3ad22c118b1a25ca6a6f4e94,BTC,send,0.41199261,bc1qpynfz9mhueh3c7y3xf6d6dued5mapeqp0up2mn,2024-02-20,4.474e-05,BTC,2.01,3.656,7.36,7.8,0.41199261,
0xc7d7601a93ec6be35fcfaf83a063467969adfe78a5b4befcab71ce0ded20e4e2,ETH,send,0.078849,0x44f29982f827e873b052b93983c4a804539a1a8c,2024-02-20,0.00093518,ETH,2.34,3.656,8.55,9.06,0.078849,
0x92fcf1e1c5fd3ffda6b8e92b8c7f3226f35e7b5c36b2c8be34358cfd0186ee83,ETH,send,0.43765,0x803bcc66df7ee5ad207d888c57c227aa7e421cce,2024-02-20,0.0009102,ETH,2.28,3.656,8.32,8.82,0.43765,
0x48d32d7be4a5ef5ebcafbfb08c73222d6c0b0a8ca1023b3c466ff5d88be2480f,ETH,send,0.17498,0xf5d4668e71dbd5cd7709a1161e02b3b671c7bdbc,2024-02-20,0.0009824,ETH,2.46,3.656,8.98,9.52,0.17498,
d2cb56487437660ede3f72c2c50f6643da2449821eac7ba4fc459a8e93bf081d,BTC,send,0.48100535,bc1qzjv9t7xlmm6nur2ud03x5rneepd87x79ygeeda,2024-02-20,6.7e-05,BTC,3.02,3.656,11.02,11.68,0.48100535,
0x62190f34a1981c4c580cd23aeb877ae41413f96e05659b0e77479f28f8da5252,ETH,send,0.162598,0x7a114d4cb4aeb37dd4e5918100318f93b33e10c0,2024-02-20,0.00073352,ETH,1.83,3.656,6.7,7.11,0.162598,
0x23196c2bdc1b77269bd39ad2e412dd2f28d9a4697fdc35bf0f38ba0904a6a1a4,USDT-ERC20,send,567.279328,0xf5813e87f31a9c78f8286f2a49728ef7d73b6396,2024-02-20,0.00228461,ETH,5.71,3.656,20.88,22.13,567.279328,
0x71323b4488976be457eb1f6a43bc53454a0ff80b0d36a21ef8368b9b0c9f2952,ETH,send,0.175811,0x2082187362cec3e96e41f2dc10b4e311a5609c05,2024-02-20,0.00064118,ETH,1.6,3.656,5.86,6.21,0.175811,
0xe99c8e815cfd7d45cf405b8ad583e7cd29104ee14c1d8032ea760ea00f6d2288,USDT-ERC20,send,48.994323,0xcdbc2e4f0c1cc42eb7628a2aad7d72ee103f1465,2024-02-20,0.00220717,ETH,5.52,3.656,20.17,21.38,48.994323,
6548c9c131462b1919549f8224579c1b6cf520d90f1fc90e83bbd8d0917d9085,BTC,send,0.53256777,3JY6oK8e4No8no9pEfUfgWT2P7qDJ9HQRw,2024-02-20,5.289e-05,BTC,2.38,3.656,8.7,9.22,0.53256777,
5318b389bbc1c19be0a306c53f3bcbc73c8d7ea0f1a0bc4ae25c134fca0a4680,BTC,send,0.0281076,1NzbWyVhjSvT1SFEUTnVA3zPy8WYy8cYyX,2024-02-20,4.54e-05,BTC,2.04,3.656,7.47,7.92,0.0281076,
0x63b0d7d4b2e6b6c20703439d11c40b884a7fa7f0dbca2e133cedd5e7edbc37f0,ETH,send,0.017623,0x9b5d250d7b109d84fc5cf35f98adef33c5641ae5,2024-02-20,0.00072766,ETH,1.82,3.656,6.65,7.05,0.017623,
0x23c666c327c675597cfe9253c571897a5afde1f402419c5099d69cd9eb1bdea0,USDT-ERC20,send,1238.7768,0x2da4cff43847764f54f2f4755923be10375278a0,2024-02-20,0.00217124,ETH,5.43,3.656,19.85,21.04,1238.7768,
0x95463adbfa75166832fbc11bd43d5af159e1e78462b5404fdcfe839cd0e1a3ec,USDT-ERC20,send,1006.529529,0x3697a0cf908cf8e51f37f4bddf9545a9efd57275,2024-02-20,0.00172187,ETH,4.3,3.656,15.74,16.68,1006.529529,
0xba4d41d05283350af4f528acf841cf116080a46fe866276ba863f30530fdf93d,ETH,send,0.013278,0x4017f7f1f16045333f969adef7bb1976fd4bd0fb,2024-02-20,0.00078281,ETH,1.96,3.656,7.15,7.58,0.013278,
9bca22158a53fb97b5c18f90b30f3c1eaa7e9a470703665070a97046755def4e,BTC,send,0.05729558,bc1qprjzfh2t5dl67xsn7pzpkzswpsyn9v0jvl4dq9,2024-02-20,8.132e-05,BTC,3.66,3.656,13.38,14.18,0.05729558,
0x01a2f56dace9efd0a690d04c2a1aecb1eb06d33c801cb90c7a89728c5bdc6455,USDT-ERC20,send,129.042247,0xfdf5e73a99ef87ce92da985b31bb2442c879fe8a,2024-02-20,0.00148924,ETH,3.72,3.656,13.61,14.43,129.042247,
0x0959df1d15195e22ae32188ce76daeee1c842104548abdbdc7226da60049bb80,ETH,send,0.004421,0xfdf5e73a99ef87ce92da985b31bb2442c879fe8a,2024-02-20,0.00076939,ETH,1.92,3.656,7.03,7.45,0.004421,
0xb472283eac478ca83f7130f49d115dd5ddbc81ef19d534624ef7a50cc36b9655,USDT-ERC20,send,296.784916,0xf47e5aaa642685d4c90b5d495348c7e8a3bce275,2024-02-20,0.00212449,ETH,5.31,3.656,19.42,20.58,296.784916,
0x2cf27ddc886c21be329967ccb73c11eeaba6ee3967a829141603047df745b1ea,ETH,send,0.353239,0x32d35b45f61fa7e78b763ad0d08a3ba44df30509,2024-02-20,0.00069899,ETH,1.75,3.656,6.39,6.77,0.353239,
0xfa161dde90ed15ba9fdfbd87b8fb1c1e161df22f69aebf9e9b0d192007c24dd2,ETH,send,0.017662,0x0eb1ad0b2cbda383a8f58f57581d7d93a6177ec5,2024-02-20,0.00067844,ETH,1.7,3.656,6.2,6.57,0.017662,
0x6cb05fd2bf7d525456c4527785076bf28cf6b63903ed3d3be08b058628e3f66b,ETH,send,0.442125,0xb90aeb953d46173c876e6572b57131f68ea78247,2024-02-20,0.00070448,ETH,1.76,3.656,6.44,6.83,0.442125,
0x41732c09a3b9fe9788ae8644bd36205759543c32e969f3d31c2dc5f10d86d34b,USDT-ERC20,send,154.786779,0xb1b8e0626189a09e6d4a3c352bf048871aec55d0,2024-02-20,0.00159828,ETH,4.0,3.656,14.61,15.48,154.786779,
0x650c1a8233b40f3eb88ef29405ef3fa8227f6f018f96196d239849ffa12fd71d,USDT-ERC20,send,309.57915,0x75c01fe68b84ce640d7e1bffb89c20cdbaa853fd,2024-02-20,0.00157214,ETH,3.93,3.656,14.37,15.23,309.57915,
0xa7df80aa667a20bf826aca65f847393906ff97b25d7f34da519ac89ab5a93ae9,USDT-ERC20,send,1277.013993,0x75c01fe68b84ce640d7e1bffb89c20cdbaa853fd,2024-02-20,0.0022894,ETH,5.72,3.656,20.93,22.18,1277.013993,
0x3a8a0358ee7209626043e52c10c0686eec2398f5779a76884f8dfeb95fc00782,ETH,send,0.00443,0x75c01fe68b84ce640d7e1bffb89c20cdbaa853fd,2024-02-20,0.00078425,ETH,1.96,3.656,7.17,7.6,0.00443,
0x76a745f089a72a434a2047a6013dfe4747d52a991c3c9ae5d49691fa302f9a80,USDT-ERC20,send,206.382372,0x4b7ec23c242ac4a5d53848ea2804265a69d6f1c7,2024-02-20,0.00179777,ETH,4.49,3.656,16.43,17.42,206.382372,
0xfb9c39b01c5d853ba2413cb4ec907b1a6b4139d180d33ba9a76dfc62de41543a,USDT-ERC20,send,1289.8732,0x4b7ec23c242ac4a5d53848ea2804265a69d6f1c7,2024-02-20,0.00250433,ETH,6.26,3.656,22.89,24.26,1289.8732,
0x233d75d2b02f52a47ed55217f46065efb6911109cc0fe4090c590aa52d2d16a8,USDT-ERC20,send,43.855688,0x82440549ebe438aef6177b8f889a2eb3fcb2be1b,2024-02-20,0.00190952,ETH,4.77,3.656,17.45,18.5,43.855688,
55e4a516146eddccc9f528e36e8139bf1070779f0ea53545fe77a17b4d77dbcf,BTC,send,0.04132418,bc1quxn7ncmwms6w8fsa6u65nw476wl04qw4x3famd,2024-02-20,5.333e-05,BTC,2.4,3.656,8.77,9.3,0.04132418,
